2026-02-13 11:52:45,271 - ERROR - Erro 500 no projeto a70d583a-fe42-44f1-8637-1ab219889a70
2026-02-13 11:53:46,645 - ERROR - Erro 500 no projeto d71f7fad-3824-411b-9747-35cdb603747e
2026-04-02 10:11:02,400 - ERROR - Erro 500 no projeto e87345f1-cd99-4071-a2e9-74ad1eb36787
2026-04-02 10:11:06,532 - ERROR - Erro 500 no projeto ad90c00e-f42d-4417-b3ee-eba9b77c326a
2026-04-02 10:11:37,041 - ERROR - Erro de requisição para o projeto 43cd2f4b-7147-458d-be96-863ad3d35a00: HTTPSConnectionPool(host='api.sif-source.org', port=443): Read timed out. (read timeout=30)
2026-04-02 10:11:41,876 - ERROR - Erro 500 no projeto d842d6bf-2fd8-4d13-812b-055879f0c7d5

==================================================
Início da execução PROJECT INFO: 2026-04-02 10:13:01
Total de requisições: 278
Threads simultâneas: 15
2026-04-13 12:23:50 - GUID: 980f56b8-ee2a-4357-9039-d04f62fb0fb7 - SUCESSO
2026-04-13 12:23:50 - GUID: 6bc82e39-143a-417c-90fa-23b31dbb7bdb - SUCESSO
2026-04-13 12:23:50 - GUID: 8467bf36-e121-463f-b997-0a39002e6498 - SUCESSO
2026-04-13 12:23:50 - GUID: 7a4da49f-e374-4f2a-b3e0-27af466e1cf9 - FALHA
2026-04-13 12:23:51 - GUID: cf9dc634-599e-4050-96b7-7ecd8d07734b - SUCESSO
2026-04-13 12:23:51 - GUID: e3ddb823-bab9-4a3d-92db-a9729c694a30 - SUCESSO
2026-04-13 12:23:51 - GUID: ab80c9e8-07f2-46ea-92d0-e32fda3ab48e - FALHA
2026-04-13 12:23:51 - GUID: 1b99e966-1b88-4bf6-a15a-087846ca2339 - SUCESSO
2026-04-13 12:23:51 - GUID: 390087b5-b5cc-48f9-b29e-be23cd49df47 - SUCESSO
2026-04-13 12:23:51 - GUID: e7ea53ca-5a51-4387-9719-c02f84feafd2 - SUCESSO
2026-04-13 12:23:51 - GUID: 55d8c9d7-c8ea-4140-8e03-0fb8486ca603 - SUCESSO
2026-04-13 12:23:51 - GUID: 216db9ed-1acd-4b0c-961d-f429e1493100 - SUCESSO
2026-04-13 12:23:51 - GUID: aa501ce6-9656-42a5-beec-a0dc75fab8d2 - SUCESSO
2026-04-13 12:23:51 - GUID: 898c89be-6ef0-4d68-bbd2-72e03cb405df - SUCESSO
2026-04-13 12:23:51 - GUID: 510de519-01fb-4129-ae7f-88e05fb446fe - SUCESSO
2026-04-13 12:23:51 - GUID: 90f37771-7341-47d3-afa5-a9816ba34054 - SUCESSO
2026-04-13 12:23:51 - GUID: 0765a015-3e73-4c7a-b823-368e074f9a41 - SUCESSO
2026-04-13 12:23:52 - GUID: c9127fad-fa13-4fa9-ba43-dd41862217d6 - SUCESSO
2026-04-13 12:23:52 - GUID: 022ea245-c8f4-440a-9a1b-2aa0e2f523fd - SUCESSO
2026-04-13 12:23:52 - GUID: 7d8495bd-6f12-4ecd-bb15-eac57721af9f - FALHA
2026-04-13 12:23:52 - GUID: 83410882-d8f2-4f75-a3ef-1d260041f508 - SUCESSO
2026-04-13 12:23:52 - GUID: d368c972-4dfe-4f97-80f7-ca0edc29e190 - SUCESSO
2026-04-13 12:23:52 - GUID: 47fe6ece-74b6-4c8b-b835-43286ef737c0 - SUCESSO
2026-04-13 12:23:52 - GUID: 74c02f8a-2630-4d27-901a-3f097aa9fcc8 - SUCESSO
2026-04-13 12:23:52 - GUID: b09ae85e-186a-4bf9-9fa6-1767ae6f582b - SUCESSO
2026-04-13 12:23:52 - GUID: fb512450-78ef-4d52-9fe2-1faccb522016 - SUCESSO
2026-04-13 12:23:52 - GUID: 71ba7c56-3e8e-47e8-bbf6-c5e8b7cc6b6b - SUCESSO
2026-04-13 12:23:53 - GUID: 453744dc-0465-4c51-b331-1d441f71c87e - FALHA
2026-04-13 12:23:53 - GUID: a16279f3-1118-49bf-87ac-203e9d49d4fe - FALHA
2026-04-13 12:23:53 - GUID: 52941c04-f840-4517-934d-d12418bf4cd2 - FALHA
2026-04-13 12:23:53 - GUID: 7c320630-e604-473f-8bdc-9dd3c60a0a98 - SUCESSO
2026-04-13 12:23:53 - GUID: c5dd423a-0cfd-4e36-8fd9-03bb18dc250e - SUCESSO
2026-04-13 12:23:53 - GUID: 8b14d8de-328d-42a2-873c-3d40b1691fb8 - SUCESSO
2026-04-13 12:23:53 - GUID: c5dc668b-99c8-4495-a40e-b95bc49448c1 - SUCESSO
2026-04-13 12:23:53 - GUID: 95e9734f-c26a-40eb-b298-6082143b96ca - SUCESSO
2026-04-13 12:23:53 - GUID: 75b94094-15f2-4631-b2e5-6c922d59e162 - SUCESSO
2026-04-13 12:23:53 - GUID: 256bfa22-4c93-49fd-a168-3a8ba2a43ab5 - SUCESSO
2026-04-13 12:23:53 - GUID: 769176bb-9c9f-4385-902f-beacec178505 - SUCESSO
2026-04-13 12:23:53 - GUID: 651a153a-1a68-46dd-b985-27d4e7a14fe6 - SUCESSO
2026-04-13 12:23:53 - GUID: d0924337-cfb7-4d3f-89c5-4a5146d1d71a - SUCESSO
2026-04-13 12:23:53 - GUID: a87b1857-97e6-48b8-9ee7-72061e7b5b3c - SUCESSO
2026-04-13 12:23:54 - GUID: 51ca2063-24d7-4261-b19a-1a267f7d0e68 - SUCESSO
2026-04-13 12:23:54 - GUID: 4c05e45c-b718-4c7a-b03f-81d13a82f9f8 - SUCESSO
2026-04-13 12:23:54 - GUID: 8c70887b-fd2d-4d28-8fb0-eb2d61a78c8a - SUCESSO
2026-04-13 12:23:54 - GUID: 32062dec-f6dd-4728-a751-33d810db8921 - SUCESSO
2026-04-13 12:23:54 - GUID: a93af4fb-d039-4fad-9454-cb0aabe6b5b8 - SUCESSO
2026-04-13 12:23:54 - GUID: 743c3dec-0596-4049-972b-7ad1e0fb5850 - SUCESSO
2026-04-13 12:23:54 - GUID: 4c2b7f32-e418-4926-8bf0-d91e3f81bfcb - SUCESSO
2026-04-13 12:23:54 - GUID: 130c9dbb-4dc6-4069-857f-cf310e08b519 - SUCESSO
2026-04-13 12:23:54 - GUID: 2d58c260-5e3b-477e-842f-7637c43b487d - SUCESSO
2026-04-13 12:23:54 - GUID: bd82ecda-dbb7-486d-8953-2d56651aa0ef - SUCESSO
2026-04-13 12:23:54 - GUID: ca3d8c8e-9551-47fd-9812-faf4a83b663a - SUCESSO
2026-04-13 12:23:54 - GUID: 9879f1ad-e1cc-42a2-85ea-78390298612b - SUCESSO
2026-04-13 12:23:54 - GUID: 2eecec26-796e-4f44-91d2-a7c3dc46c10c - SUCESSO
2026-04-13 12:23:54 - GUID: 7f860e6a-2afa-4282-ad24-8df915d656ab - SUCESSO
2026-04-13 12:23:54 - GUID: c3693e48-d3c2-43a3-9900-1d5ecaf44c7f - SUCESSO
2026-04-13 12:23:55 - GUID: f7c3f476-97d0-49f5-a6d3-f7b925d9e60a - SUCESSO
2026-04-13 12:23:56 - GUID: b4bc3470-79d3-410f-b838-aa5cf18f381a - SUCESSO
2026-04-13 12:23:56 - GUID: 5e756be9-df1b-4c20-97f8-ed92074e2d78 - SUCESSO
2026-04-13 12:23:56 - GUID: 870432be-2fa4-4b58-bc96-df5357403831 - SUCESSO
2026-04-13 12:23:56 - GUID: c2ac4c15-b6c5-4a2c-8dd8-881318f8a353 - SUCESSO
2026-04-13 12:23:56 - GUID: 73cfd5fb-20f9-43a9-b39f-89be0ea9caa5 - SUCESSO
2026-04-13 12:23:56 - GUID: 4252fabb-b261-45b5-9bab-27a440801174 - SUCESSO
2026-04-13 12:23:56 - GUID: 350f8fce-2b7c-457d-831a-d005c3a6764d - SUCESSO
2026-04-13 12:23:56 - GUID: a6643220-971e-4868-be0f-cecc6b79cef3 - SUCESSO
2026-04-13 12:23:56 - GUID: c2862786-45eb-4a2c-8e6d-3ad78ef15a8d - SUCESSO
2026-04-13 12:23:56 - GUID: f064cc2f-470e-4bfa-bdb8-9ec3e1ee88db - SUCESSO
2026-04-13 12:23:56 - GUID: 85f471ce-4876-403e-a401-9e0eedd5f358 - SUCESSO
2026-04-13 12:23:56 - GUID: 21d6e900-f6d0-4984-9856-1ae601d3b0ad - SUCESSO
2026-04-13 12:23:56 - GUID: b84d54bb-9558-4e1a-8c8a-689ba18b82b8 - SUCESSO
2026-04-13 12:23:56 - GUID: 6aae4b5e-e0b6-42ac-ab48-d989bed57039 - SUCESSO
2026-04-13 12:23:57 - GUID: d032e92f-047d-46d4-aaff-87af081e72e9 - SUCESSO
2026-04-13 12:23:57 - GUID: dc7b99e2-d1ff-4041-a40e-9d6b74417d6f - SUCESSO
2026-04-13 12:23:57 - GUID: 68cd547a-9395-4439-a85b-27e0e21c58c4 - SUCESSO
2026-04-13 12:23:57 - GUID: 0132e2be-059a-41e0-b2f4-c1a822c0a5c1 - SUCESSO
2026-04-13 12:23:57 - GUID: 6b39afed-0f54-4394-9f9e-9f035c18d4b4 - SUCESSO
2026-04-13 12:23:57 - GUID: 11627d9d-fafa-4874-b565-6b1a7a1c51d8 - SUCESSO
2026-04-13 12:23:57 - GUID: 7f935c06-6680-4853-8f8a-ca142c7a2e93 - SUCESSO
2026-04-13 12:23:57 - GUID: 41b91da5-95bb-49f8-a722-96bbbfd25918 - SUCESSO
2026-04-13 12:23:57 - GUID: 171582bb-1a48-4a92-afe3-8b885af237e8 - SUCESSO
2026-04-13 12:23:58 - GUID: 17e819cb-1962-4905-8306-c57ba90b182a - FALHA

==================================================
Término da execução: 2026-04-13 12:23:58
Total de requisições: 278
Requisições processadas: 278
Sucessos: 267
Falhas: 11
